first,second,repository,file,line
torch.nnSequential,torch.nnMaxPool2d,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,129
BasicConv2d,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,147
torch.nnSequential,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,153
torch.nnConv2d,torch.nnReLU,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,154
torch.nnSequential,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,175
torch.nnSequential,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,180
torch.nnSequential,torch.nnMaxPool2d,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,186
BasicConv2d,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,206
torch.nnSequential,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,212
torch.nnMaxPool2d,BasicConv2d,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,240
torch.nnMaxPool2d,Mixed_5b,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,245
Mixed_5b,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,246
Mixed_6a,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,261
Mixed_7a,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,286
torch.nnSequential,Block8,rwightman/pytorch-image-models,timm/models/inception_resnet_v2.py,297
torch.nnConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/inception_v3.py,279
BasicConv2d,torch.nnMaxPool2d,rwightman/pytorch-image-models,timm/models/inception_v3.py,301
torch.nnMaxPool2d,BasicConv2d,rwightman/pytorch-image-models,timm/models/inception_v3.py,302
BasicConv2d,torch.nnMaxPool2d,rwightman/pytorch-image-models,timm/models/inception_v3.py,304
torch.nnMaxPool2d,InceptionA,rwightman/pytorch-image-models,timm/models/inception_v3.py,305
torch.nnConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/inception_v4.py,33
torch.nnBatchNorm2d,torch.nnReLU,rwightman/pytorch-image-models,timm/models/inception_v4.py,34
torch.nnMaxPool2d,BasicConv2d,rwightman/pytorch-image-models,timm/models/inception_v4.py,47
torch.nnSequential,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_v4.py,65
BasicConv2d,torch.nnMaxPool2d,rwightman/pytorch-image-models,timm/models/inception_v4.py,83
BasicConv2d,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_v4.py,97
torch.nnSequential,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_v4.py,102
torch.nnSequential,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_v4.py,108
BasicConv2d,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_v4.py,127
torch.nnSequential,torch.nnMaxPool2d,rwightman/pytorch-image-models,timm/models/inception_v4.py,133
BasicConv2d,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_v4.py,148
torch.nnSequential,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_v4.py,154
torch.nnSequential,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_v4.py,162
torch.nnSequential,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_v4.py,185
torch.nnSequential,torch.nnMaxPool2d,rwightman/pytorch-image-models,timm/models/inception_v4.py,192
BasicConv2d,torch.nnSequential,rwightman/pytorch-image-models,timm/models/inception_v4.py,218
ln_layer,torch.nnSequential,rwightman/pytorch-image-models,timm/models/levit.py,246
torch.nnSequential,list,rwightman/pytorch-image-models,timm/models/levit.py,250
ln_layer,torch.nnSequential,rwightman/pytorch-image-models,timm/models/levit.py,330
torch.nnSequential,torch.nnSequential,rwightman/pytorch-image-models,timm/models/levit.py,333
torch.nnParameter,torch.nnParameter,rwightman/pytorch-image-models,timm/models/mlp_mixer.py,164
norm_layer,torch.nnLinear,rwightman/pytorch-image-models,timm/models/mlp_mixer.py,181
mlp_layer,torch.nnParameter,rwightman/pytorch-image-models,timm/models/mlp_mixer.py,185
torch.nnParameter,torch.nnParameter,rwightman/pytorch-image-models,timm/models/mlp_mixer.py,186
norm_layer,torch.nnLinear,rwightman/pytorch-image-models,timm/models/mlp_mixer.py,203
PatchEmbed,torch.nnSequential,rwightman/pytorch-image-models,timm/models/mlp_mixer.py,265
torch.nnSequential,norm_layer,rwightman/pytorch-image-models,timm/models/mlp_mixer.py,270
EfficientNetBuilder,torch.nnSequential,rwightman/pytorch-image-models,timm/models/mobilenetv3.py,113
EfficientNetBuilder,torch.nnSequential,rwightman/pytorch-image-models,timm/models/mobilenetv3.py,189
torch.nnSequential,FeatureInfo,rwightman/pytorch-image-models,timm/models/mobilenetv3.py,190
torch.nnReLU,create_conv2d,rwightman/pytorch-image-models,timm/models/nasnet.py,39
create_conv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/nasnet.py,41
torch.nnReLU,SeparableConv2d,rwightman/pytorch-image-models,timm/models/nasnet.py,72
SeparableConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/nasnet.py,74
torch.nnBatchNorm2d,torch.nnReLU,rwightman/pytorch-image-models,timm/models/nasnet.py,75
torch.nnReLU,SeparableConv2d,rwightman/pytorch-image-models,timm/models/nasnet.py,76
SeparableConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/nasnet.py,78
ActConvBn,torch.nnReLU,rwightman/pytorch-image-models,timm/models/nasnet.py,145
torch.nnReLU,torch.nnSequential,rwightman/pytorch-image-models,timm/models/nasnet.py,146
torch.nnBatchNorm2d,BranchSeparables,rwightman/pytorch-image-models,timm/models/nasnet.py,157
ActConvBn,torch.nnReLU,rwightman/pytorch-image-models,timm/models/nasnet.py,211
torch.nnReLU,torch.nnSequential,rwightman/pytorch-image-models,timm/models/nasnet.py,212
torch.nnBatchNorm2d,BranchSeparables,rwightman/pytorch-image-models,timm/models/nasnet.py,223
NormalCell,torch.nnReLU,rwightman/pytorch-image-models,timm/models/nasnet.py,494
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/nest.py,73
torch.nnDropout,torch.nnLinear,rwightman/pytorch-image-models,timm/models/nest.py,74
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/nest.py,75
torch.nnSequential,norm_layer,rwightman/pytorch-image-models,timm/models/nest.py,303
torch.nnConv2d,torch.nnLinear,rwightman/pytorch-image-models,timm/models/pit.py,125
torch.nnParameter,ConvEmbedding,rwightman/pytorch-image-models,timm/models/pit.py,170
ConvEmbedding,torch.nnParameter,rwightman/pytorch-image-models,timm/models/pit.py,172
torch.nnParameter,torch.nnDropout,rwightman/pytorch-image-models,timm/models/pit.py,173
SequentialTuple,torch.nnLayerNorm,rwightman/pytorch-image-models,timm/models/pit.py,188
torch.nnReLU,SeparableConv2d,rwightman/pytorch-image-models,timm/models/pnasnet.py,60
SeparableConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/pnasnet.py,62
torch.nnBatchNorm2d,torch.nnReLU,rwightman/pytorch-image-models,timm/models/pnasnet.py,63
torch.nnReLU,SeparableConv2d,rwightman/pytorch-image-models,timm/models/pnasnet.py,64
SeparableConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/pnasnet.py,66
torch.nnReLU,create_conv2d,rwightman/pytorch-image-models,timm/models/pnasnet.py,83
create_conv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/pnasnet.py,85
torch.nnReLU,torch.nnSequential,rwightman/pytorch-image-models,timm/models/pnasnet.py,99
torch.nnSequential,torch.nnSequential,rwightman/pytorch-image-models,timm/models/pnasnet.py,103
torch.nnSequential,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/pnasnet.py,108
Cell,torch.nnReLU,rwightman/pytorch-image-models,timm/models/pnasnet.py,287
torch.nnConv2d,norm_layer,rwightman/pytorch-image-models,timm/models/res2net.py,66
torch.nnModuleList,torch.nnModuleList,rwightman/pytorch-image-models,timm/models/res2net.py,76
torch.nnConv2d,norm_layer,rwightman/pytorch-image-models,timm/models/res2net.py,84
torch.nnConv2d,norm_layer,rwightman/pytorch-image-models,timm/models/resnet.py,300
torch.nnConv2d,norm_layer,rwightman/pytorch-image-models,timm/models/resnet.py,306
torch.nnConv2d,norm_layer,rwightman/pytorch-image-models,timm/models/resnet.py,365
act_layer,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/resnet.py,368
torch.nnConv2d,norm_layer,rwightman/pytorch-image-models,timm/models/resnet.py,371
torch.nnConv2d,norm_layer,rwightman/pytorch-image-models,timm/models/resnet.py,376
torch.nnSequential,ClassifierHead,rwightman/pytorch-image-models,timm/models/rexnet.py,163
SelectSeq,torch.nnSequential,rwightman/pytorch-image-models,timm/models/selecsls.py,164
torch.nnConv2d,torch.nnReLU,rwightman/pytorch-image-models,timm/models/senet.py,75
torch.nnReLU,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/senet.py,76
torch.nnConv2d,torch.nnSigmoid,rwightman/pytorch-image-models,timm/models/senet.py,77
torch.nnConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/senet.py,197
torch.nnBatchNorm2d,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/senet.py,198
torch.nnConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/senet.py,200
torch.nnBatchNorm2d,torch.nnReLU,rwightman/pytorch-image-models,timm/models/senet.py,201
torch.nnReLU,SEModule,rwightman/pytorch-image-models,timm/models/senet.py,202
torch.nnSequential,torch.nnMaxPool2d,rwightman/pytorch-image-models,timm/models/senet.py,299
torch.nnParameter,arange,rwightman/pytorch-image-models,timm/models/swin_transformer.py,147
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/swin_transformer.py,160
torch.nnDropout,torch.nnLinear,rwightman/pytorch-image-models,timm/models/swin_transformer.py,161
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/swin_transformer.py,162
torch.nnLinear,norm_layer,rwightman/pytorch-image-models,timm/models/swin_transformer.py,324
torch.nnSequential,norm_layer,rwightman/pytorch-image-models,timm/models/swin_transformer.py,497
norm_layer,torch.nnAdaptiveAvgPool1d,rwightman/pytorch-image-models,timm/models/swin_transformer.py,498
torch.nnLinear,torch.nnLinear,rwightman/pytorch-image-models,timm/models/tnt.py,56
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/tnt.py,57
torch.nnDropout,torch.nnLinear,rwightman/pytorch-image-models,timm/models/tnt.py,58
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/tnt.py,59
norm_layer,torch.nnLinear,rwightman/pytorch-image-models,timm/models/tnt.py,94
torch.nnLinear,norm_layer,rwightman/pytorch-image-models,timm/models/tnt.py,96
torch.nnConv2d,torch.nnUnfold,rwightman/pytorch-image-models,timm/models/tnt.py,135
norm_layer,torch.nnLinear,rwightman/pytorch-image-models,timm/models/tnt.py,167
torch.nnLinear,norm_layer,rwightman/pytorch-image-models,timm/models/tnt.py,168
norm_layer,torch.nnParameter,rwightman/pytorch-image-models,timm/models/tnt.py,170
torch.nnParameter,torch.nnParameter,rwightman/pytorch-image-models,timm/models/tnt.py,171
torch.nnParameter,torch.nnParameter,rwightman/pytorch-image-models,timm/models/tnt.py,172
torch.nnParameter,torch.nnDropout,rwightman/pytorch-image-models,timm/models/tnt.py,173
torch.nnModuleList,norm_layer,rwightman/pytorch-image-models,timm/models/tnt.py,183
conv2d_iabn,torch.nnReLU,rwightman/pytorch-image-models,timm/models/tresnet.py,84
conv2d_iabn,torch.nnReLU,rwightman/pytorch-image-models,timm/models/tresnet.py,133
_make_layer,torch.nnSequential,rwightman/pytorch-image-models,timm/models/tresnet.py,177
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/twins.py,79
torch.nnDropout,torch.nnLinear,rwightman/pytorch-image-models,timm/models/twins.py,80
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/twins.py,81
torch.nnLinear,torch.nnLinear,rwightman/pytorch-image-models,timm/models/twins.py,162
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/twins.py,163
torch.nnDropout,torch.nnLinear,rwightman/pytorch-image-models,timm/models/twins.py,164
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/twins.py,165
torch.nnConv2d,torch.nnLayerNorm,rwightman/pytorch-image-models,timm/models/twins.py,256
torch.nnModuleList,torch.nnModuleList,rwightman/pytorch-image-models,timm/models/twins.py,287
torch.nnModuleList,norm_layer,rwightman/pytorch-image-models,timm/models/twins.py,308
act_layer,torch.nnDropout,rwightman/pytorch-image-models,timm/models/vgg.py,64
torch.nnDropout,conv_layer,rwightman/pytorch-image-models,timm/models/vgg.py,65
torch.nnDropout,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/visformer.py,59
torch.nnConv2d,act_layer,rwightman/pytorch-image-models,timm/models/visformer.py,60
torch.nnConv2d,torch.nnDropout,rwightman/pytorch-image-models,timm/models/visformer.py,91
torch.nnDropout,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/visformer.py,92
torch.nnConv2d,torch.nnDropout,rwightman/pytorch-image-models,timm/models/visformer.py,93
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/vision_transformer.py,186
torch.nnDropout,torch.nnLinear,rwightman/pytorch-image-models,timm/models/vision_transformer.py,187
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/vision_transformer.py,188
torch.nnParameter,torch.nnDropout,rwightman/pytorch-image-models,timm/models/vision_transformer.py,272
torch.nnSequential,norm_layer,rwightman/pytorch-image-models,timm/models/vision_transformer.py,280
torch.nnSequential,ClassifierHead,rwightman/pytorch-image-models,timm/models/vovnet.py,313
torch.nnConv2d,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/xception.py,57
torch.nnConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/xception.py,127
torch.nnBatchNorm2d,torch.nnReLU,rwightman/pytorch-image-models,timm/models/xception.py,128
torch.nnReLU,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/xception.py,130
torch.nnConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/xception.py,131
torch.nnBatchNorm2d,torch.nnReLU,rwightman/pytorch-image-models,timm/models/xception.py,132
torch.nnReLU,Block,rwightman/pytorch-image-models,timm/models/xception.py,134
SeparableConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/xception.py,151
torch.nnBatchNorm2d,torch.nnReLU,rwightman/pytorch-image-models,timm/models/xception.py,152
torch.nnReLU,SeparableConv2d,rwightman/pytorch-image-models,timm/models/xception.py,154
SeparableConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/xception.py,155
torch.nnBatchNorm2d,torch.nnReLU,rwightman/pytorch-image-models,timm/models/xception.py,156
dict,torch.nnSequential,rwightman/pytorch-image-models,timm/models/xception_aligned.py,128
torch.nnConv2d,act_layer,rwightman/pytorch-image-models,timm/models/xcit.py,195
act_layer,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/xcit.py,196
torch.nnBatchNorm2d,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/xcit.py,197
torch.nnParameter,torch.nnLinear,rwightman/pytorch-image-models,timm/models/xcit.py,261
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/xcit.py,262
torch.nnDropout,torch.nnLinear,rwightman/pytorch-image-models,timm/models/xcit.py,263
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/xcit.py,264
Mlp,torch.nnParameter,rwightman/pytorch-image-models,timm/models/xcit.py,304
torch.nnParameter,torch.nnParameter,rwightman/pytorch-image-models,timm/models/xcit.py,305
torch.nnParameter,torch.nnParameter,rwightman/pytorch-image-models,timm/models/xcit.py,306
ConvPatchEmbed,torch.nnParameter,rwightman/pytorch-image-models,timm/models/xcit.py,364
torch.nnDropout,torch.nnModuleList,rwightman/pytorch-image-models,timm/models/xcit.py,370
torch.nnModuleList,torch.nnModuleList,rwightman/pytorch-image-models,timm/models/xcit.py,376
torch.nnModuleList,norm_layer,rwightman/pytorch-image-models,timm/models/xcit.py,383
torch.nnParameter,torch.nnParameter,rwightman/pytorch-image-models,timm/models/layers/evo_norm.py,24
torch.nnParameter,torch.nnParameter,rwightman/pytorch-image-models,timm/models/layers/evo_norm.py,63
torch.nnParameter,torch.nnParameter,rwightman/pytorch-image-models,timm/models/layers/bottleneck_attn.py,66
torch.nnConv2d,PosEmbedRel,rwightman/pytorch-image-models,timm/models/layers/bottleneck_attn.py,101
torch.nnConv2d,act_layer,rwightman/pytorch-image-models,timm/models/layers/cbam.py,29
act_layer,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/layers/cbam.py,30
torch.nnConv2d,create_act_layer,rwightman/pytorch-image-models,timm/models/layers/cbam.py,31
torch.nnConv1d,create_act_layer,rwightman/pytorch-image-models,timm/models/layers/eca.py,134
torch.nnParameter,torch.nnParameter,rwightman/pytorch-image-models,timm/models/layers/halo_attn.py,81
torch.nnConv2d,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/layers/halo_attn.py,124
torch.nnConv2d,PosEmbedRel,rwightman/pytorch-image-models,timm/models/layers/halo_attn.py,126
torch.nnConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/layers/lambda_layer.py,52
torch.nnBatchNorm2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/layers/lambda_layer.py,53
torch.nnBatchNorm2d,torch.nnConv3d,rwightman/pytorch-image-models,timm/models/layers/lambda_layer.py,56
torch.nnLinear,act_layer,rwightman/pytorch-image-models,timm/models/layers/mlp.py,16
act_layer,torch.nnLinear,rwightman/pytorch-image-models,timm/models/layers/mlp.py,17
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/layers/mlp.py,18
torch.nnLinear,act_layer,rwightman/pytorch-image-models,timm/models/layers/mlp.py,39
act_layer,torch.nnLinear,rwightman/pytorch-image-models,timm/models/layers/mlp.py,40
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/layers/mlp.py,41
torch.nnLinear,act_layer,rwightman/pytorch-image-models,timm/models/layers/mlp.py,68
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/layers/mlp.py,76
act_layer,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/layers/mlp.py,99
torch.nnConv2d,torch.nnDropout,rwightman/pytorch-image-models,timm/models/layers/mlp.py,100
torch.nnConv2d,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/layers/non_local_attn.py,28
torch.nnConv2d,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/layers/non_local_attn.py,29
torch.nnConv2d,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/layers/non_local_attn.py,30
torch.nnConv2d,torch.nnBatchNorm2d,rwightman/pytorch-image-models,timm/models/layers/non_local_attn.py,31
ConvBnAct,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/layers/non_local_attn.py,77
torch.nnConv2d,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/layers/non_local_attn.py,78
torch.nnConv2d,ConvBnAct,rwightman/pytorch-image-models,timm/models/layers/non_local_attn.py,79
ConvBnAct,torch.nnDropout2d,rwightman/pytorch-image-models,timm/models/layers/non_local_attn.py,136
torch.nnConv2d,norm_layer,rwightman/pytorch-image-models,timm/models/layers/selective_kernel.py,32
act_layer,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/layers/selective_kernel.py,34
dict,torch.nnModuleList,rwightman/pytorch-image-models,timm/models/layers/selective_kernel.py,101
act_layer,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/layers/split_attn.py,55
act_layer,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/layers/split_attn.py,58
torch.nnConv2d,RadixSoftmax,rwightman/pytorch-image-models,timm/models/layers/split_attn.py,59
create_act_layer,torch.nnConv2d,rwightman/pytorch-image-models,timm/models/layers/squeeze_excite.py,38
torch.nnConv2d,create_act_layer,rwightman/pytorch-image-models,timm/models/layers/squeeze_excite.py,39
torch.nnConv2d,create_act_layer,rwightman/pytorch-image-models,timm/models/layers/squeeze_excite.py,63
torch.nnLinear,torch.nnDropout,rwightman/pytorch-image-models,timm/models/layers/swin_attn.py,126
torch.nnDropout,torch.nnSoftmax,rwightman/pytorch-image-models,timm/models/layers/swin_attn.py,127
torch.nnConv2d,torch.nnConv2d,shanglianlm0525/PyTorch-Networks,Attention/ANN.py,32
torch.nnConv2d,torch.nnConv2d,shanglianlm0525/PyTorch-Networks,Attention/ANN.py,33
torch.nnConv2d,torch.nnSoftmax,shanglianlm0525/PyTorch-Networks,Attention/ANN.py,34
torch.nnSoftmax,torch.nnConv2d,shanglianlm0525/PyTorch-Networks,Attention/ANN.py,35
sum,torch.nnConv2d,shanglianlm0525/PyTorch-Networks,Attention/ANN.py,64
torch.nnConv2d,torch.nnConv2d,shanglianlm0525/PyTorch-Networks,Attention/ANN.py,65
torch.nnConv2d,SpatialPyramidPooling,shanglianlm0525/PyTorch-Networks,Attention/ANN.py,66
SpatialPyramidPooling,torch.nnConv2d,shanglianlm0525/PyTorch-Networks,Attention/ANN.py,67
torch.nnConv2d,SpatialPyramidPooling,shanglianlm0525/PyTorch-Networks,Attention/ANN.py,68
SpatialPyramidPooling,torch.nnSoftmax,shanglianlm0525/PyTorch-Networks,Attention/ANN.py,69
torch.nnSoftmax,torch.nnConv2d,shanglianlm0525/PyTorch-Networks,Attention/ANN.py,70
torch.nnAdaptiveAvgPool2d,torch.nnAdaptiveMaxPool2d,shanglianlm0525/PyTorch-Networks,Attention/CBAM.py,10
torch.nnAdaptiveMaxPool2d,torch.nnSequential,shanglianlm0525/PyTorch-Networks,Attention/CBAM.py,12
torch.nnSequential,torch.nnSigmoid,shanglianlm0525/PyTorch-Networks,Attention/CBAM.py,17
torch.nnConv2d,torch.nnSigmoid,shanglianlm0525/PyTorch-Networks,Attention/CBAM.py,29
torch.nnSequential,CBAM,shanglianlm0525/PyTorch-Networks,Attention/CBAM.py,67
torch.nnAdaptiveAvgPool2d,torch.nnSequential,shanglianlm0525/PyTorch-Networks,Attention/ECA-Net.py,25
torch.nnAdaptiveAvgPool2d,torch.nnConv1d,shanglianlm0525/PyTorch-Networks,Attention/ECA-Net.py,46
torch.nnConv1d,torch.nnSigmoid,shanglianlm0525/PyTorch-Networks,Attention/ECA-Net.py,47
make_layer,torch.nnAvgPool2d,shanglianlm0525/PyTorch-Networks,Attention/ECA-Net.py,104
torch.nnAvgPool2d,torch.nnLinear,shanglianlm0525/PyTorch-Networks,Attention/ECA-Net.py,105
torch.nnConv2d,torch.nnConv2d,shanglianlm0525/PyTorch-Networks,Attention/NonLocalBlock.py,11
torch.nnConv2d,torch.nnConv2d,shanglianlm0525/PyTorch-Networks,Attention/NonLocalBlock.py,12
torch.nnConv2d,torch.nnSoftmax,shanglianlm0525/PyTorch-Networks,Attention/NonLocalBlock.py,13
torch.nnSoftmax,torch.nnConv2d,shanglianlm0525/PyTorch-Networks,Attention/NonLocalBlock.py,14
torch.nnAdaptiveAvgPool2d,torch.nnSequential,shanglianlm0525/PyTorch-Networks,Attention/SENet.py,18
make_layer,torch.nnAvgPool2d,shanglianlm0525/PyTorch-Networks,Attention/SENet.py,78
torch.nnAvgPool2d,torch.nnLinear,shanglianlm0525/PyTorch-Networks,Attention/SENet.py,79
torch.nnAdaptiveAvgPool2d,torch.nnSequential,shanglianlm0525/PyTorch-Networks,Attention/SEvariants.py,10
ChannelPool,torch.nnSequential,shanglianlm0525/PyTorch-Networks,Attention/TripletAttention.py,22
torch.nnSequential,torch.nnSigmoid,shanglianlm0525/PyTorch-Networks,Attention/TripletAttention.py,26
torch.nnSequential,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/AlexNet.py,23
torch.nnSequential,torch.nnDropout,shanglianlm0525/PyTorch-Networks,ClassicNetwork/DenseNet.py,44
torch.nnAvgPool2d,torch.nnLinear,shanglianlm0525/PyTorch-Networks,ClassicNetwork/DenseNet.py,89
make_layer,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/Efficientnet.py,116
ConvBNReLU,torch.nnMaxPool2d,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,24
torch.nnMaxPool2d,ConvBNReLU,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,25
torch.nnAvgPool2d,ConvBNReLU,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,40
ConvBNReLU,torch.nnLinear,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,41
torch.nnLinear,torch.nnReLU6,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,42
torch.nnReLU6,torch.nnDropout,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,43
torch.nnDropout,torch.nnLinear,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,44
torch.nnSequential,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,65
torch.nnSequential,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,71
torch.nnSequential,InceptionV1Module,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,77
torch.nnSequential,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,100
torch.nnSequential,torch.nnAvgPool2d,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,105
torch.nnAvgPool2d,torch.nnDropout,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,106
torch.nnDropout,torch.nnLinear,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV1.py,107
ConvBNReLU,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,25
torch.nnSequential,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,30
torch.nnSequential,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,36
ConvBNReLU,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,55
torch.nnSequential,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,61
torch.nnSequential,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,69
ConvBNReLUFactorization,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,97
torch.nnSequential,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,121
torch.nnSequential,torch.nnMaxPool2d,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,127
torch.nnAvgPool2d,ConvBNReLU,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,141
ConvBNReLU,torch.nnConv2d,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,142
torch.nnConv2d,torch.nnDropout,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,143
torch.nnDropout,torch.nnLinear,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,144
torch.nnSequential,torch.nnSequential,shanglianlm0525/PyTorch-Networks,ClassicNetwork/InceptionV2.py,163
